practiceListA,practiceListA0,practiceListA1,practiceListA2,practiceListA3,practiceListA4,practiceListA5,practiceListA6,practiceListA7,conditionA,stimuliListA0,stimuliListA1,stimuliListA2,stimuliListA3,stimuliListA4,stimuliListA5,stimuliListA6,stimuliListA7,stimuliListA8,stimuliListA9,stimuliListA10,stimuliListA11,stimuliListA12,stimuliListA13,stimuliListA14,stimuliListA15,stimuliListA16,stimuliListA17,stimuliListA18,stimuliListA19,stimuliListA20,stimuliListA21,stimuliListA22,stimuliListA23,stimuliListA24,stimuliListA25,stimuliListA26,stimuliListA27,stimuliListA28,stimuliListA29,stimuliListA30,stimuliListA31,stimuliListA32,stimuliListA33,stimuliListA34,stimuliListA35,stimuliListA36,stimuliListA37,stimuliListA38,stimuliListA39,stimuliListA40,stimuliListA41,stimuliListA42,stimuliListA43,stimuliListA44,stimuliListA45,stimuliListA46,stimuliListA47,syllabification,corrSyl,corrAns,keyCVC,keyCV,Condition,pracTarLoop.thisRepN,pracTarLoop.thisTrialN,pracTarLoop.thisN,pracTarLoop.thisIndex,pracTrialLoop.thisRepN,pracTrialLoop.thisTrialN,pracTrialLoop.thisN,pracTrialLoop.thisIndex,expTarLoop.thisRepN,expTarLoop.thisTrialN,expTarLoop.thisN,expTarLoop.thisIndex,expTrialLoop.thisRepN,expTrialLoop.thisTrialN,expTrialLoop.thisN,expTrialLoop.thisIndex,sylPracLoop.thisRepN,sylPracLoop.thisTrialN,sylPracLoop.thisN,sylPracLoop.thisIndex,syllableLoop.thisRepN,syllableLoop.thisTrialN,syllableLoop.thisN,syllableLoop.thisIndex,seg_key_resp.keys,seg_key_resp.rt,syl_key_resp.keys,syl_key_resp.corr,syl_key_resp.rt,participant,session,Name,date,expName,psychopyVersion,frameRate,
,,,,,,,,,filleritem9,balbina,jinete,tonvanza,rejilla,teniente,fuztancia,punfullo,tenguga,nidero,fivancia,dominio,bimina,jarabe,cubteha,sufiasa,sepulcro,ciruelo,lultame,zuccancia,caljero,bigote,tercega,giralda,gotera,demonto,jaqueca,velero,tiniebla,sonido,barbecho,vuzarda,dureza,bardana,ruspina,ribera,navaja,manvera,torsanga,lisbombre,cilindro,cencera,vinilo,senrera,torija,lercuente,decibio,fineza,pizarra,,,,,,,,,,,,,,,11,0,11,0,0,6,6,9,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem5,putada,jactancia,lunino,tortazo,vertiente,sobvondo,cicisa,ferfuera,nundero,tudala,fantoche,piglillo,farola,tecido,tildona,serpiente,mordisco,cabsero,cicaimo,civicha,tintero,pospana,fortuna,bolzano,denfiña,bandera,felpudo,mensaje,sortija,lectura,nafiaca,jasmina,venetlo,torsenza,burbuja,barbilla,norita,detnana,zaldizo,pulgada,sinvera,pulsera,sitena,soborno,penvalla,cicaigo,vendaje,vivencia,,,,,,,,,,,,,,,11,0,11,0,0,7,7,5,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem1,pantalla,sandía,vofida,tejado,pintura,depite,cabsiva,poncilla,ricofo,palcillo,langosta,biluesa,narciso,tomida,tulvano,juntura,certeza,docado,hicuila,senena,zancada,parvida,gorguera,tinaja,tidioma,ventana,pescante,lumbrera,renombre,submundo,balzalla,tartana,divona,lirina,talante,zarzuela,nesedo,tifencio,salfrabla,zapato,denciña,bengala,tidencio,portillo,demida,soponso,punzada,testigo,,,,,,,,,,,,,,,11,0,11,0,0,8,8,1,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem4,campiña,solvencia,tovero,portento,tobillo,dedioro,puscalla,fascuna,vifema,nansaso,doncella,banzalla,fundillo,cunceza,numete,gentuza,mordaza,daviba,pargaza,bipero,cintura,taviño,vivero,pancarta,lectorio,pandilla,fondillo,pinchazo,torpeza,salchicha,zuscura,zarpazo,baldeblo,turquma,durmiente,persiana,fantarna,tocensia,nuseto,piltrafa,cicora,vigencia,banfalla,garbanzo,bercillo,cuntefa,luneta,lactancia,,,,,,,,,,,,,,,11,0,11,0,0,9,9,4,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,targetSyl,ro,per,cer,gan,cul,cam,mo,li,bol,co,pe,jo,bo,pas,gar,vol,pa,pes,mo,mur,jor,lin,pal,ce,ros,cor,cam,ga,bal,mo,cor,li,cos,ce,cen,co,cu,ga,pe,mor,pa,co,vo,lim,cas,ba,ca,mu,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem2,lenguaje,soltura,moncura,zumbido,sarmiento,neteno,dinona,sobisco,rartanto,bitero,jilguero,cividra,gustillo,devita,cicauco,centeno,cordero,normaso,lisnombre,viztura,tumulto,sociare,gorjeo,sonrisa,cinsecho,bufete,pestillo,polvillo,tortuga,laxante,fimegra,portazo,mipcura,bitena,tornillo,perchero,dosgiente,pificha,canveta,venganza,cecaja,lanzazo,parsida,sobaco,nemeto,zictencia,mortaja,vestuario,,,,,,,,,,,,,,,12,0,12,0,0,0,0,2,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem8,veleta,juguete,fampioza,piragua,tesoro,sutmido,suñuela,reninso,canfleco,vinsenza,duquesa,vendagio,tetilla,duliste,pembanse,recado,gomina,gorente,viltancia,codoro,pupitre,tusorto,cigarra,pomada,talfrado,velorio,ribazo,sopapo,sotana,rapiña,vastimo,tocino,ventoble,lasgüenza,butaca,naranjo,fangurdo,zurdado,tivencio,vejiga,vobita,tisana,deroda,sureste,febago,fontama,rimero,tibieza,,,,,,,,,,,,,,,12,0,12,0,0,1,1,8,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem7,legajo,suceso,noñita,riqueza,fijeza,sunsanso,fensuale,costonche,tecterio,nastallo,jacinto,fuzallo,recato,rizgura,cuntela,tarima,rudeza,talaja,rucilla,siquija,vigilia,tornanga,regata,fajardo,canreza,salero,rebeca,cimiento,picota,resabio,puljida,recurso,mifena,tarbenga,lavabo,redada,dipona,berana,vicime,taquilla,donania,bufido,meptrona,barcaza,dilisia,dosbiente,tobera,dolencia,,,,,,,,,,,,,,,12,0,12,0,0,2,2,7,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem5,putada,jactancia,lunino,tortazo,vertiente,sobvondo,cicisa,ferfuera,nundero,tudala,fantoche,piglillo,farola,tecido,tildona,serpiente,mordisco,cabsero,cicaimo,civicha,tintero,pospana,fortuna,bolzano,denfiña,bandera,felpudo,mensaje,sortija,lectura,nafiaca,jasmina,venetlo,torsenza,burbuja,barbilla,norita,detnana,zaldizo,pulgada,sinvera,pulsera,sitena,soborno,penvalla,cicaigo,vendaje,vivencia,,,,,,,,,,,,,,,12,0,12,0,0,3,3,5,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem9,balbina,jinete,tonvanza,rejilla,teniente,fuztancia,punfullo,tenguga,nidero,fivancia,dominio,bimina,jarabe,cubteha,sufiasa,sepulcro,ciruelo,lultame,zuccancia,caljero,bigote,tercega,giralda,gotera,demonto,jaqueca,velero,tiniebla,sonido,barbecho,vuzarda,dureza,bardana,ruspina,ribera,navaja,manvera,torsanga,lisbombre,cilindro,cencera,vinilo,senrera,torija,lercuente,decibio,fineza,pizarra,,,,,,,,,,,,,,,12,0,12,0,0,4,4,9,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem1,pantalla,sandía,vofida,tejado,pintura,depite,cabsiva,poncilla,ricofo,palcillo,langosta,biluesa,narciso,tomida,tulvano,juntura,certeza,docado,hicuila,senena,zancada,parvida,gorguera,tinaja,tidioma,ventana,pescante,lumbrera,renombre,submundo,balzalla,tartana,divona,lirina,talante,zarzuela,nesedo,tifencio,salfrabla,zapato,denciña,bengala,tidencio,portillo,demida,soponso,punzada,testigo,,,,,,,,,,,,,,,12,0,12,0,0,5,5,1,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem4,campiña,solvencia,tovero,portento,tobillo,dedioro,puscalla,fascuna,vifema,nansaso,doncella,banzalla,fundillo,cunceza,numete,gentuza,mordaza,daviba,pargaza,bipero,cintura,taviño,vivero,pancarta,lectorio,pandilla,fondillo,pinchazo,torpeza,salchicha,zuscura,zarpazo,baldeblo,turquma,durmiente,persiana,fantarna,tocensia,nuseto,piltrafa,cicora,vigencia,banfalla,garbanzo,bercillo,cuntefa,luneta,lactancia,,,,,,,,,,,,,,,12,0,12,0,0,6,6,4,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem3,cambiazo,ginebra,biñena,postigo,verdura,nenedo,sucema,nurese,perdisno,depiaro,gordura,gantarna,remiendo,civillo,nulese,ternura,fogata,bicera,tecillo,cosdura,ventaja,decanro,conducta,sandalia,bimena,palmada,filete,solera,semilla,vislumbre,dulcura,vereda,fivalia,gifema,ruptura,nevera,varime,ciroca,gantina,fastidio,vestolcio,ventisca,ducoste,respuesta,pirijuo,ruñansa,puntilla,poltrona,,,,,,,,,,,,,,,12,0,12,0,0,7,7,3,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,carrierItem,rosario,permiso,cerliza,ganchillo,culebra,camofa,morbollo,limucna,bolipo,corteta,peseta,joruma,bolsillo,paslolla,garventa,volante,pastilla,pesdeña,moniga,murdallo,joroba,linele,paloma,cereza,rosepio,corbata,camisa,garaje,baldosa,moneda,corura,linterna,cosiba,cenoca,centavo,costilla,culitra,ganquillo,periga,morera,palbira,corona,volpeje,limpieza,casgollo,balbusa,castillo,murmullo,,,,,,,,,,,,,,,12,0,12,0,0,8,8,0,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem6,pileta,gusano,tunsuja,reliquia,tarjeta,tunruja,nacañe,fañeilla,recoltre,delido,laguna,tinneza,rastrillo,mingrago,mufenza,reducto,relente,tutmuja,fernuera,lastadia,piscina,poscallo,cornada,tinglado,fimallo,visillo,suspenso,tendencia,tersura,tufillo,binero,regazo,funclera,midena,viruela,viraje,permaza,tercajo,naverdo,vistazo,simedo,pesquisa,suseña,pozuelo,voltura,soreto,remanso,tapete,,,,,,,,,,,,,,,12,0,12,0,0,9,9,6,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,targetSyl,ro,per,cer,gan,cul,cam,mo,li,bol,co,pe,jo,bo,pas,gar,vol,pa,pes,mo,mur,jor,lin,pal,ce,ros,cor,cam,ga,bal,mo,cor,li,cos,ce,cen,co,cu,ga,pe,mor,pa,co,vo,lim,cas,ba,ca,mu,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem4,campiña,solvencia,tovero,portento,tobillo,dedioro,puscalla,fascuna,vifema,nansaso,doncella,banzalla,fundillo,cunceza,numete,gentuza,mordaza,daviba,pargaza,bipero,cintura,taviño,vivero,pancarta,lectorio,pandilla,fondillo,pinchazo,torpeza,salchicha,zuscura,zarpazo,baldeblo,turquma,durmiente,persiana,fantarna,tocensia,nuseto,piltrafa,cicora,vigencia,banfalla,garbanzo,bercillo,cuntefa,luneta,lactancia,,,,,,,,,,,,,,,13,0,13,0,0,0,0,4,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem1,pantalla,sandía,vofida,tejado,pintura,depite,cabsiva,poncilla,ricofo,palcillo,langosta,biluesa,narciso,tomida,tulvano,juntura,certeza,docado,hicuila,senena,zancada,parvida,gorguera,tinaja,tidioma,ventana,pescante,lumbrera,renombre,submundo,balzalla,tartana,divona,lirina,talante,zarzuela,nesedo,tifencio,salfrabla,zapato,denciña,bengala,tidencio,portillo,demida,soponso,punzada,testigo,,,,,,,,,,,,,,,13,0,13,0,0,1,1,1,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem3,cambiazo,ginebra,biñena,postigo,verdura,nenedo,sucema,nurese,perdisno,depiaro,gordura,gantarna,remiendo,civillo,nulese,ternura,fogata,bicera,tecillo,cosdura,ventaja,decanro,conducta,sandalia,bimena,palmada,filete,solera,semilla,vislumbre,dulcura,vereda,fivalia,gifema,ruptura,nevera,varime,ciroca,gantina,fastidio,vestolcio,ventisca,ducoste,respuesta,pirijuo,ruñansa,puntilla,poltrona,,,,,,,,,,,,,,,13,0,13,0,0,2,2,3,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem9,balbina,jinete,tonvanza,rejilla,teniente,fuztancia,punfullo,tenguga,nidero,fivancia,dominio,bimina,jarabe,cubteha,sufiasa,sepulcro,ciruelo,lultame,zuccancia,caljero,bigote,tercega,giralda,gotera,demonto,jaqueca,velero,tiniebla,sonido,barbecho,vuzarda,dureza,bardana,ruspina,ribera,navaja,manvera,torsanga,lisbombre,cilindro,cencera,vinilo,senrera,torija,lercuente,decibio,fineza,pizarra,,,,,,,,,,,,,,,13,0,13,0,0,3,3,9,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem5,putada,jactancia,lunino,tortazo,vertiente,sobvondo,cicisa,ferfuera,nundero,tudala,fantoche,piglillo,farola,tecido,tildona,serpiente,mordisco,cabsero,cicaimo,civicha,tintero,pospana,fortuna,bolzano,denfiña,bandera,felpudo,mensaje,sortija,lectura,nafiaca,jasmina,venetlo,torsenza,burbuja,barbilla,norita,detnana,zaldizo,pulgada,sinvera,pulsera,sitena,soborno,penvalla,cicaigo,vendaje,vivencia,,,,,,,,,,,,,,,13,0,13,0,0,4,4,5,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,carrierItem,rosario,permiso,cerliza,ganchillo,culebra,camofa,morbollo,limucna,bolipo,corteta,peseta,joruma,bolsillo,paslolla,garventa,volante,pastilla,pesdeña,moniga,murdallo,joroba,linele,paloma,cereza,rosepio,corbata,camisa,garaje,baldosa,moneda,corura,linterna,cosiba,cenoca,centavo,costilla,culitra,ganquillo,periga,morera,palbira,corona,volpeje,limpieza,casgollo,balbusa,castillo,murmullo,,,,,,,,,,,,,,,13,0,13,0,0,5,5,0,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem2,lenguaje,soltura,moncura,zumbido,sarmiento,neteno,dinona,sobisco,rartanto,bitero,jilguero,cividra,gustillo,devita,cicauco,centeno,cordero,normaso,lisnombre,viztura,tumulto,sociare,gorjeo,sonrisa,cinsecho,bufete,pestillo,polvillo,tortuga,laxante,fimegra,portazo,mipcura,bitena,tornillo,perchero,dosgiente,pificha,canveta,venganza,cecaja,lanzazo,parsida,sobaco,nemeto,zictencia,mortaja,vestuario,,,,,,,,,,,,,,,13,0,13,0,0,6,6,2,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem8,veleta,juguete,fampioza,piragua,tesoro,sutmido,suñuela,reninso,canfleco,vinsenza,duquesa,vendagio,tetilla,duliste,pembanse,recado,gomina,gorente,viltancia,codoro,pupitre,tusorto,cigarra,pomada,talfrado,velorio,ribazo,sopapo,sotana,rapiña,vastimo,tocino,ventoble,lasgüenza,butaca,naranjo,fangurdo,zurdado,tivencio,vejiga,vobita,tisana,deroda,sureste,febago,fontama,rimero,tibieza,,,,,,,,,,,,,,,13,0,13,0,0,7,7,8,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem7,legajo,suceso,noñita,riqueza,fijeza,sunsanso,fensuale,costonche,tecterio,nastallo,jacinto,fuzallo,recato,rizgura,cuntela,tarima,rudeza,talaja,rucilla,siquija,vigilia,tornanga,regata,fajardo,canreza,salero,rebeca,cimiento,picota,resabio,puljida,recurso,mifena,tarbenga,lavabo,redada,dipona,berana,vicime,taquilla,donania,bufido,meptrona,barcaza,dilisia,dosbiente,tobera,dolencia,,,,,,,,,,,,,,,13,0,13,0,0,8,8,7,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem6,pileta,gusano,tunsuja,reliquia,tarjeta,tunruja,nacañe,fañeilla,recoltre,delido,laguna,tinneza,rastrillo,mingrago,mufenza,reducto,relente,tutmuja,fernuera,lastadia,piscina,poscallo,cornada,tinglado,fimallo,visillo,suspenso,tendencia,tersura,tufillo,binero,regazo,funclera,midena,viruela,viraje,permaza,tercajo,naverdo,vistazo,simedo,pesquisa,suseña,pozuelo,voltura,soreto,remanso,tapete,,,,,,,,,,,,,,,13,0,13,0,0,9,9,6,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,targetSyl,ro,per,cer,gan,cul,cam,mo,li,bol,co,pe,jo,bo,pas,gar,vol,pa,pes,mo,mur,jor,lin,pal,ce,ros,cor,cam,ga,bal,mo,cor,li,cos,ce,cen,co,cu,ga,pe,mor,pa,co,vo,lim,cas,ba,ca,mu,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem6,pileta,gusano,tunsuja,reliquia,tarjeta,tunruja,nacañe,fañeilla,recoltre,delido,laguna,tinneza,rastrillo,mingrago,mufenza,reducto,relente,tutmuja,fernuera,lastadia,piscina,poscallo,cornada,tinglado,fimallo,visillo,suspenso,tendencia,tersura,tufillo,binero,regazo,funclera,midena,viruela,viraje,permaza,tercajo,naverdo,vistazo,simedo,pesquisa,suseña,pozuelo,voltura,soreto,remanso,tapete,,,,,,,,,,,,,,,14,0,14,0,0,0,0,6,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem2,lenguaje,soltura,moncura,zumbido,sarmiento,neteno,dinona,sobisco,rartanto,bitero,jilguero,cividra,gustillo,devita,cicauco,centeno,cordero,normaso,lisnombre,viztura,tumulto,sociare,gorjeo,sonrisa,cinsecho,bufete,pestillo,polvillo,tortuga,laxante,fimegra,portazo,mipcura,bitena,tornillo,perchero,dosgiente,pificha,canveta,venganza,cecaja,lanzazo,parsida,sobaco,nemeto,zictencia,mortaja,vestuario,,,,,,,,,,,,,,,14,0,14,0,0,1,1,2,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem5,putada,jactancia,lunino,tortazo,vertiente,sobvondo,cicisa,ferfuera,nundero,tudala,fantoche,piglillo,farola,tecido,tildona,serpiente,mordisco,cabsero,cicaimo,civicha,tintero,pospana,fortuna,bolzano,denfiña,bandera,felpudo,mensaje,sortija,lectura,nafiaca,jasmina,venetlo,torsenza,burbuja,barbilla,norita,detnana,zaldizo,pulgada,sinvera,pulsera,sitena,soborno,penvalla,cicaigo,vendaje,vivencia,,,,,,,,,,,,,,,14,0,14,0,0,2,2,5,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem1,pantalla,sandía,vofida,tejado,pintura,depite,cabsiva,poncilla,ricofo,palcillo,langosta,biluesa,narciso,tomida,tulvano,juntura,certeza,docado,hicuila,senena,zancada,parvida,gorguera,tinaja,tidioma,ventana,pescante,lumbrera,renombre,submundo,balzalla,tartana,divona,lirina,talante,zarzuela,nesedo,tifencio,salfrabla,zapato,denciña,bengala,tidencio,portillo,demida,soponso,punzada,testigo,,,,,,,,,,,,,,,14,0,14,0,0,3,3,1,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem3,cambiazo,ginebra,biñena,postigo,verdura,nenedo,sucema,nurese,perdisno,depiaro,gordura,gantarna,remiendo,civillo,nulese,ternura,fogata,bicera,tecillo,cosdura,ventaja,decanro,conducta,sandalia,bimena,palmada,filete,solera,semilla,vislumbre,dulcura,vereda,fivalia,gifema,ruptura,nevera,varime,ciroca,gantina,fastidio,vestolcio,ventisca,ducoste,respuesta,pirijuo,ruñansa,puntilla,poltrona,,,,,,,,,,,,,,,14,0,14,0,0,4,4,3,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem9,balbina,jinete,tonvanza,rejilla,teniente,fuztancia,punfullo,tenguga,nidero,fivancia,dominio,bimina,jarabe,cubteha,sufiasa,sepulcro,ciruelo,lultame,zuccancia,caljero,bigote,tercega,giralda,gotera,demonto,jaqueca,velero,tiniebla,sonido,barbecho,vuzarda,dureza,bardana,ruspina,ribera,navaja,manvera,torsanga,lisbombre,cilindro,cencera,vinilo,senrera,torija,lercuente,decibio,fineza,pizarra,,,,,,,,,,,,,,,14,0,14,0,0,5,5,9,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem7,legajo,suceso,noñita,riqueza,fijeza,sunsanso,fensuale,costonche,tecterio,nastallo,jacinto,fuzallo,recato,rizgura,cuntela,tarima,rudeza,talaja,rucilla,siquija,vigilia,tornanga,regata,fajardo,canreza,salero,rebeca,cimiento,picota,resabio,puljida,recurso,mifena,tarbenga,lavabo,redada,dipona,berana,vicime,taquilla,donania,bufido,meptrona,barcaza,dilisia,dosbiente,tobera,dolencia,,,,,,,,,,,,,,,14,0,14,0,0,6,6,7,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem4,campiña,solvencia,tovero,portento,tobillo,dedioro,puscalla,fascuna,vifema,nansaso,doncella,banzalla,fundillo,cunceza,numete,gentuza,mordaza,daviba,pargaza,bipero,cintura,taviño,vivero,pancarta,lectorio,pandilla,fondillo,pinchazo,torpeza,salchicha,zuscura,zarpazo,baldeblo,turquma,durmiente,persiana,fantarna,tocensia,nuseto,piltrafa,cicora,vigencia,banfalla,garbanzo,bercillo,cuntefa,luneta,lactancia,,,,,,,,,,,,,,,14,0,14,0,0,7,7,4,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,carrierItem,rosario,permiso,cerliza,ganchillo,culebra,camofa,morbollo,limucna,bolipo,corteta,peseta,joruma,bolsillo,paslolla,garventa,volante,pastilla,pesdeña,moniga,murdallo,joroba,linele,paloma,cereza,rosepio,corbata,camisa,garaje,baldosa,moneda,corura,linterna,cosiba,cenoca,centavo,costilla,culitra,ganquillo,periga,morera,palbira,corona,volpeje,limpieza,casgollo,balbusa,castillo,murmullo,,,,,,,,,,,,,,,14,0,14,0,0,8,8,0,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem8,veleta,juguete,fampioza,piragua,tesoro,sutmido,suñuela,reninso,canfleco,vinsenza,duquesa,vendagio,tetilla,duliste,pembanse,recado,gomina,gorente,viltancia,codoro,pupitre,tusorto,cigarra,pomada,talfrado,velorio,ribazo,sopapo,sotana,rapiña,vastimo,tocino,ventoble,lasgüenza,butaca,naranjo,fangurdo,zurdado,tivencio,vejiga,vobita,tisana,deroda,sureste,febago,fontama,rimero,tibieza,,,,,,,,,,,,,,,14,0,14,0,0,9,9,8,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,targetSyl,ro,per,cer,gan,cul,cam,mo,li,bol,co,pe,jo,bo,pas,gar,vol,pa,pes,mo,mur,jor,lin,pal,ce,ros,cor,cam,ga,bal,mo,cor,li,cos,ce,cen,co,cu,ga,pe,mor,pa,co,vo,lim,cas,ba,ca,mu,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem7,legajo,suceso,noñita,riqueza,fijeza,sunsanso,fensuale,costonche,tecterio,nastallo,jacinto,fuzallo,recato,rizgura,cuntela,tarima,rudeza,talaja,rucilla,siquija,vigilia,tornanga,regata,fajardo,canreza,salero,rebeca,cimiento,picota,resabio,puljida,recurso,mifena,tarbenga,lavabo,redada,dipona,berana,vicime,taquilla,donania,bufido,meptrona,barcaza,dilisia,dosbiente,tobera,dolencia,,,,,,,,,,,,,,,15,0,15,0,0,0,0,7,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,carrierItem,rosario,permiso,cerliza,ganchillo,culebra,camofa,morbollo,limucna,bolipo,corteta,peseta,joruma,bolsillo,paslolla,garventa,volante,pastilla,pesdeña,moniga,murdallo,joroba,linele,paloma,cereza,rosepio,corbata,camisa,garaje,baldosa,moneda,corura,linterna,cosiba,cenoca,centavo,costilla,culitra,ganquillo,periga,morera,palbira,corona,volpeje,limpieza,casgollo,balbusa,castillo,murmullo,,,,,,,,,,,,,,,15,0,15,0,0,1,1,0,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem2,lenguaje,soltura,moncura,zumbido,sarmiento,neteno,dinona,sobisco,rartanto,bitero,jilguero,cividra,gustillo,devita,cicauco,centeno,cordero,normaso,lisnombre,viztura,tumulto,sociare,gorjeo,sonrisa,cinsecho,bufete,pestillo,polvillo,tortuga,laxante,fimegra,portazo,mipcura,bitena,tornillo,perchero,dosgiente,pificha,canveta,venganza,cecaja,lanzazo,parsida,sobaco,nemeto,zictencia,mortaja,vestuario,,,,,,,,,,,,,,,15,0,15,0,0,2,2,2,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
,,,,,,,,,filleritem4,campiña,solvencia,tovero,portento,tobillo,dedioro,puscalla,fascuna,vifema,nansaso,doncella,banzalla,fundillo,cunceza,numete,gentuza,mordaza,daviba,pargaza,bipero,cintura,taviño,vivero,pancarta,lectorio,pandilla,fondillo,pinchazo,torpeza,salchicha,zuscura,zarpazo,baldeblo,turquma,durmiente,persiana,fantarna,tocensia,nuseto,piltrafa,cicora,vigencia,banfalla,garbanzo,bercillo,cuntefa,luneta,lactancia,,,,,,,,,,,,,,,15,0,15,0,0,3,3,4,,,,,,,,,None,,,,,Condition,A,Testing,2019_Mar_05_2336,Syllabification,3.0.5,None,
